CustomerID,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod
Cust4669,294.75,05-01-2012,4775.75,12-Oct-10,No,Month-to-month,Electronic check
Cust6360,103.5,05-01-2012,5160.25,27-Dec-07,No,One year,Credit card (automatic)
Cust5775,97.5,05-01-2012,2065,15-May-10,Yes,Month-to-month,Bank transfer (automatic)
Cust6393,522,05-01-2012,32025,01-Jan-07,Yes,One year,Credit card (automatic)
Cust5317,251.25,05-01-2012,11107.75,25-Apr-08,Yes,Month-to-month,Credit card (automatic)
Cust2403,435.75,05-01-2012,918.75,06-Nov-11,Yes,Month-to-month,Bank transfer (automatic)
Cust5965,470.5,05-01-2012,14022.25,19-Jul-09,Yes,Month-to-month,Credit card (automatic)
Cust3973,128,05-01-2012,2573.75,14-Feb-10,Yes,Two year,Credit card (automatic)
Cust4365,405.75,05-01-2012,4761.5,11-Dec-10,Yes,Month-to-month,Electronic check
Cust3391,102.75,05-01-2012,3272.75,20-May-09,No,One year,Bank transfer (automatic)
Cust4805,261.5,05-01-2012,18825.25,07-Mar-06,Yes,Month-to-month,Bank transfer (automatic)
Cust5541,100.5,05-01-2012,215.75,06-Nov-11,No,Month-to-month,Bank transfer (automatic)
Cust4953,503.75,05-01-2012,5648.75,09-Feb-11,Yes,Month-to-month,Electronic check
Cust2846,307.25,05-01-2012,1147.75,07-Sep-11,No,Month-to-month,Credit card (automatic)
Cust6441,252.75,05-01-2012,14163.75,30-Jun-07,Yes,Month-to-month,Credit card (automatic)
Cust2232,258.25,05-01-2012,14192.75,30-Jun-07,No,Month-to-month,Bank transfer (automatic)
Cust4106,428.5,05-01-2012,10335,16-Nov-09,Yes,Month-to-month,Credit card (automatic)
Cust4086,475.75,05-01-2012,8946.25,14-Jun-10,Yes,Month-to-month,Electronic check
Cust1304,404.25,05-01-2012,7004.25,13-Aug-10,No,Month-to-month,Electronic check
Cust2668,363.75,05-01-2012,12237.25,20-Apr-09,Yes,Month-to-month,Bank transfer (automatic)
Cust4003,475,05-01-2012,5601.5,09-Feb-11,Yes,Month-to-month,Electronic check
Cust2859,422.5,05-01-2012,3313.25,10-May-11,No,Month-to-month,Bank transfer (automatic)
Cust1700,103,05-01-2012,4136.5,22-Sep-08,Yes,Two year,Bank transfer (automatic)
Cust3584,381,05-01-2012,4907.25,11-Dec-10,Yes,Month-to-month,Electronic check
Cust2912,118.75,05-01-2012,7234,02-Dec-06,Yes,One year,Credit card (automatic)
Cust1982,126.25,05-01-2012,509.5,07-Sep-11,No,Month-to-month,Mailed check
Cust5657,103.25,05-01-2012,103.25,06-Dec-11,Yes,Month-to-month,Mailed check
Cust3780,94,05-01-2012,5471.75,01-May-07,No,Two year,Credit card (automatic)
Cust5513,100.75,05-01-2012,1954.25,14-Jul-10,No,One year,Bank transfer (automatic)
Cust6316,99.25,05-01-2012,7169,06-Apr-06,No,Two year,Credit card (automatic)
Cust3585,125,05-01-2012,8694.5,05-Feb-06,No,Two year,Bank transfer (automatic)
Cust4354,295.5,05-01-2012,5055.25,14-Jul-10,Yes,Month-to-month,Credit card (automatic)
Cust5678,101,05-01-2012,101,06-Dec-11,Yes,Month-to-month,Bank transfer (automatic)
Cust4260,579,05-01-2012,41660.75,05-Feb-06,No,Two year,Credit card (automatic)
Cust2263,303.5,05-01-2012,11172.75,20-Jan-09,No,One year,Credit card (automatic)
Cust1709,224.75,05-01-2012,4631.25,15-Apr-10,Yes,Month-to-month,Electronic check
Cust5821,486.75,05-01-2012,10597.5,15-Apr-10,Yes,Month-to-month,Electronic check
Cust3942,282.25,05-01-2012,19926.75,07-Mar-06,Yes,One year,Electronic check
Cust4134,194.25,05-01-2012,5125.75,16-Nov-09,No,Month-to-month,Credit card (automatic)
Cust2153,97.75,05-01-2012,622.25,09-Jul-11,No,Two year,Mailed check
Cust4748,525.25,05-01-2012,30024.25,01-Apr-07,Yes,One year,Bank transfer (automatic)
Cust4846,323.5,05-01-2012,4705,11-Nov-10,Yes,Month-to-month,Bank transfer (automatic)
Cust2545,485,05-01-2012,32154.5,03-Oct-06,No,One year,Bank transfer (automatic)
Cust3096,571.75,05-01-2012,38329,06-May-06,Yes,Two year,Bank transfer (automatic)
Cust3981,104.5,05-01-2012,104.5,06-Dec-11,No,Month-to-month,Mailed check
Cust5612,351.75,05-01-2012,696.25,06-Nov-11,No,Month-to-month,Electronic check
Cust4530,97.25,05-01-2012,1160.5,11-Dec-10,No,Month-to-month,Credit card (automatic)
Cust2660,451.5,05-01-2012,31436.5,07-Mar-06,No,Two year,Credit card (automatic)
Cust2059,173,05-01-2012,4067.25,14-Feb-10,No,Two year,Mailed check
Cust1922,134.5,05-01-2012,6254.25,25-Feb-08,No,One year,Electronic check
Cust5074,299.25,05-01-2012,299.25,06-Dec-11,Yes,Month-to-month,Electronic check
Cust5386,274.75,05-01-2012,9580,19-Feb-09,Yes,One year,Bank transfer (automatic)
Cust2958,495.5,05-01-2012,27185.5,30-Jul-07,Yes,One year,Electronic check
Cust4955,230.5,05-01-2012,650.75,07-Oct-11,Yes,Month-to-month,Mailed check
Cust3381,474.75,05-01-2012,28959.25,02-Dec-06,Yes,One year,Credit card (automatic)
Cust4616,309.5,05-01-2012,13235.5,22-Sep-08,Yes,Month-to-month,Mailed check
Cust4028,104,05-01-2012,7059.5,05-Jul-06,Yes,Two year,Mailed check
Cust2522,523.75,05-01-2012,27553.25,31-May-07,Yes,One year,Bank transfer (automatic)
Cust2510,479,05-01-2012,6731.5,11-Nov-10,Yes,Month-to-month,Electronic check
Cust1623,433.75,05-01-2012,7051.25,13-Aug-10,No,One year,Electronic check
Cust1642,323.75,05-01-2012,4386.75,11-Dec-10,Yes,One year,Electronic check
Cust3387,367.25,05-01-2012,26645,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust1771,542.5,05-01-2012,34959.5,02-Nov-06,No,Two year,Credit card (automatic)
Cust6357,222.75,05-01-2012,7313,20-Apr-09,Yes,Month-to-month,Credit card (automatic)
Cust2914,99,05-01-2012,7184.75,06-May-06,No,Two year,Credit card (automatic)
Cust3658,373,05-01-2012,373,06-Dec-11,Yes,Month-to-month,Bank transfer (automatic)
Cust1377,429.25,05-01-2012,15017.75,20-Jan-09,No,One year,Bank transfer (automatic)
Cust4570,147.25,05-01-2012,7296.75,28-Oct-07,Yes,Month-to-month,Credit card (automatic)
Cust3899,224.5,05-01-2012,224.5,06-Dec-11,Yes,Month-to-month,Bank transfer (automatic)
Cust6484,370.5,05-01-2012,1140,07-Oct-11,Yes,Month-to-month,Credit card (automatic)
Cust4837,224.5,05-01-2012,555.25,06-Nov-11,No,Month-to-month,Bank transfer (automatic)
Cust4465,454,05-01-2012,11809,16-Nov-09,Yes,Month-to-month,Electronic check
Cust2188,522,05-01-2012,26164.5,27-Nov-07,Yes,One year,Mailed check
Cust6219,291.75,05-01-2012,3702.75,10-Jan-11,Yes,Month-to-month,Credit card (automatic)
Cust2698,403,05-01-2012,2077.75,08-Aug-11,Yes,Month-to-month,Electronic check
Cust6400,351.75,05-01-2012,20623.25,01-May-07,Yes,Two year,Credit card (automatic)
Cust6485,176,05-01-2012,7318.5,24-Jun-08,Yes,One year,Credit card (automatic)
Cust1205,372.5,05-01-2012,372.5,06-Dec-11,Yes,Month-to-month,Electronic check
Cust4171,102.25,05-01-2012,2636.75,15-Jan-10,No,One year,Credit card (automatic)
Cust1888,148.75,05-01-2012,1509.5,11-Mar-11,No,Month-to-month,Mailed check
Cust4169,321,05-01-2012,718.25,06-Nov-11,Yes,Month-to-month,Mailed check
Cust4559,101,05-01-2012,5340.75,29-Aug-07,No,One year,Credit card (automatic)
Cust3782,104.5,05-01-2012,1011.5,09-Feb-11,No,Two year,Credit card (automatic)
Cust5031,528.5,05-01-2012,15909,19-Jul-09,Yes,Month-to-month,Bank transfer (automatic)
Cust2381,341.75,05-01-2012,6499,14-Jul-10,Yes,Month-to-month,Electronic check
Cust3649,345.5,05-01-2012,16276.75,26-Mar-08,Yes,One year,Credit card (automatic)
Cust2474,397.25,05-01-2012,15065.25,21-Nov-08,Yes,Month-to-month,Electronic check
Cust6081,318.75,05-01-2012,1131,07-Sep-11,Yes,Month-to-month,Bank transfer (automatic)
Cust4841,517,05-01-2012,36863.25,05-Feb-06,Yes,Two year,Electronic check
Cust1456,498.5,05-01-2012,6192.25,10-Jan-11,Yes,Month-to-month,Bank transfer (automatic)
Cust5099,301.5,05-01-2012,17819,01-Apr-07,No,One year,Credit card (automatic)
Cust3503,371.25,05-01-2012,15445.5,23-Aug-08,Yes,Month-to-month,Electronic check
Cust4454,446.5,05-01-2012,446.5,06-Dec-11,Yes,Month-to-month,Electronic check
Cust6150,387.5,05-01-2012,8125,15-Apr-10,No,One year,Mailed check
Cust3419,280.75,05-01-2012,1457.25,08-Aug-11,No,Month-to-month,Electronic check
Cust2876,406.25,05-01-2012,2929.75,10-May-11,Yes,Month-to-month,Electronic check
Cust2317,97.75,05-01-2012,7317.25,05-Feb-06,No,Two year,Bank transfer (automatic)
Cust3839,380.5,05-01-2012,10467,17-Oct-09,Yes,Month-to-month,Electronic check
Cust2039,453.25,05-01-2012,19411.5,24-Jun-08,Yes,One year,Credit card (automatic)
Cust1599,423.5,05-01-2012,4160.25,11-Mar-11,Yes,Month-to-month,Mailed check
Cust5211,584.25,05-01-2012,42388.5,05-Feb-06,Yes,Two year,Bank transfer (automatic)
Cust1892,388.75,05-01-2012,21332,30-Jun-07,Yes,Month-to-month,Credit card (automatic)
Cust5012,103.25,05-01-2012,1653,13-Aug-10,No,One year,Mailed check
Cust5123,452.5,05-01-2012,6005.75,11-Dec-10,Yes,Month-to-month,Electronic check
Cust3708,479.25,05-01-2012,12376.75,16-Nov-09,Yes,One year,Bank transfer (automatic)
Cust6270,330.25,05-01-2012,15107.25,25-Feb-08,Yes,One year,Credit card (automatic)
Cust1959,480,05-01-2012,10612.25,15-Jan-10,Yes,Month-to-month,Electronic check
Cust1926,394.75,05-01-2012,4636.75,10-Jan-11,Yes,Month-to-month,Electronic check
Cust3751,96,05-01-2012,809.75,10-May-11,Yes,One year,Mailed check
Cust3054,103.5,05-01-2012,2935.5,19-Jul-09,No,One year,Credit card (automatic)
Cust2016,175,05-01-2012,8912,27-Nov-07,Yes,Month-to-month,Mailed check
Cust3646,246.25,05-01-2012,246.25,06-Dec-11,Yes,Month-to-month,Credit card (automatic)
Cust3627,250.5,05-01-2012,4552.25,14-Jun-10,No,Month-to-month,Credit card (automatic)
Cust5128,103,05-01-2012,6493.5,02-Nov-06,Yes,Two year,Mailed check
Cust5044,101.5,05-01-2012,1377,11-Dec-10,Yes,Month-to-month,Mailed check
Cust5735,219,05-01-2012,2704.75,10-Jan-11,No,Month-to-month,Bank transfer (automatic)
Cust3609,474.5,05-01-2012,5244.25,11-Mar-11,Yes,Month-to-month,Electronic check
Cust4703,104,05-01-2012,3179.5,21-Mar-09,No,Month-to-month,Mailed check
Cust3893,355.5,05-01-2012,26124.75,07-Mar-06,No,Two year,Mailed check
Cust5702,346.75,05-01-2012,1308.25,07-Sep-11,No,Month-to-month,Electronic check
Cust4684,489.25,05-01-2012,34206.5,05-Feb-06,Yes,Two year,Electronic check
Cust4975,203.25,05-01-2012,4737,14-Feb-10,No,One year,Bank transfer (automatic)
Cust2018,98.25,05-01-2012,3544,19-Feb-09,No,One year,Mailed check
Cust1698,297.75,05-01-2012,20519.5,05-Jul-06,Yes,Two year,Electronic check
Cust5127,519.75,05-01-2012,37784.5,05-Feb-06,Yes,Two year,Bank transfer (automatic)
Cust1201,478.5,05-01-2012,5920,10-Jan-11,No,One year,Electronic check
Cust3196,373.5,05-01-2012,827,06-Nov-11,Yes,Month-to-month,Electronic check
Cust2682,127.25,05-01-2012,4046.25,19-Feb-09,No,Two year,Bank transfer (automatic)
Cust3513,526.25,05-01-2012,27881.5,29-Aug-07,Yes,One year,Electronic check
Cust4549,327.5,05-01-2012,2865.75,10-May-11,Yes,Month-to-month,Bank transfer (automatic)
Cust5777,474.5,05-01-2012,22114.75,26-Mar-08,Yes,One year,Credit card (automatic)
Cust6347,101.75,05-01-2012,3479.25,20-Jan-09,Yes,One year,Credit card (automatic)
Cust6203,350,05-01-2012,12080.5,21-Mar-09,Yes,Month-to-month,Credit card (automatic)
Cust6443,119.5,05-01-2012,8132,07-Mar-06,No,Two year,Credit card (automatic)
Cust2259,499.75,05-01-2012,18837,22-Oct-08,Yes,Month-to-month,Credit card (automatic)
Cust4554,196.75,05-01-2012,11975.25,02-Nov-06,No,Two year,Bank transfer (automatic)
Cust3251,428.5,05-01-2012,849,06-Nov-11,Yes,Month-to-month,Electronic check
Cust1394,246.5,05-01-2012,6166.25,15-Jan-10,Yes,Month-to-month,Credit card (automatic)
Cust4027,269,05-01-2012,19762.25,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust4160,400.5,05-01-2012,13016.5,20-Apr-09,No,One year,Bank transfer (automatic)
Cust3366,103,05-01-2012,3451.25,20-Apr-09,No,One year,Mailed check
Cust2509,446.75,05-01-2012,446.75,06-Dec-11,Yes,Month-to-month,Electronic check
Cust3211,587.25,05-01-2012,27194.5,26-Jan-08,No,Month-to-month,Electronic check
Cust5002,445.5,05-01-2012,8104,14-Jun-10,Yes,Month-to-month,Electronic check
Cust6444,435.75,05-01-2012,11370.5,16-Nov-09,Yes,One year,Credit card (automatic)
Cust2349,301,05-01-2012,17912,31-Jan-07,Yes,Month-to-month,Bank transfer (automatic)
Cust3909,554,05-01-2012,33203.5,31-Jan-07,Yes,Two year,Credit card (automatic)
Cust2254,462,05-01-2012,33930.5,05-Feb-06,Yes,Two year,Electronic check
Cust2524,401.75,05-01-2012,12980.75,20-May-09,Yes,Month-to-month,Bank transfer (automatic)
Cust3368,125.75,05-01-2012,499.75,07-Sep-11,Yes,Month-to-month,Electronic check
Cust5160,102.5,05-01-2012,7124.5,05-Jun-06,No,Two year,Credit card (automatic)
Cust5342,345,05-01-2012,2534.5,09-Jun-11,Yes,Month-to-month,Electronic check
Cust5087,369.75,05-01-2012,12622.25,21-Mar-09,Yes,Month-to-month,Credit card (automatic)
Cust2766,469,05-01-2012,15622.5,20-Apr-09,Yes,One year,Electronic check
Cust3882,445.25,05-01-2012,31272.25,05-Feb-06,Yes,Two year,Bank transfer (automatic)
Cust5647,97,05-01-2012,990.5,10-Jan-11,No,Month-to-month,Bank transfer (automatic)
Cust5559,539.75,05-01-2012,26466,27-Dec-07,Yes,Two year,Bank transfer (automatic)
Cust5537,467.5,05-01-2012,23737.5,27-Nov-07,Yes,Month-to-month,Credit card (automatic)
Cust2665,490,05-01-2012,31092.25,02-Nov-06,No,Two year,Credit card (automatic)
Cust3025,453.25,05-01-2012,29655,03-Sep-06,Yes,Month-to-month,Electronic check
Cust2227,123.75,05-01-2012,8888,05-Feb-06,No,Two year,Bank transfer (automatic)
Cust6027,267,05-01-2012,943.5,07-Oct-11,No,Month-to-month,Credit card (automatic)
Cust2209,355.5,05-01-2012,355.5,06-Dec-11,No,Month-to-month,Mailed check
Cust1452,127.25,05-01-2012,7693,01-Jan-07,No,Two year,Bank transfer (automatic)
Cust1582,497.5,05-01-2012,34207.25,06-May-06,No,One year,Bank transfer (automatic)
Cust1514,97.5,05-01-2012,810.75,10-May-11,No,Two year,Mailed check
Cust3019,241.25,05-01-2012,1011.25,07-Sep-11,No,Month-to-month,Mailed check
Cust2862,453,05-01-2012,32209.25,05-Feb-06,Yes,Two year,Credit card (automatic)
Cust4303,273,05-01-2012,5626,15-Apr-10,No,Month-to-month,Bank transfer (automatic)
Cust1248,96.75,05-01-2012,3418.75,21-Dec-08,No,Month-to-month,Electronic check
Cust3539,97.25,05-01-2012,796,10-May-11,No,Month-to-month,Bank transfer (automatic)
Cust4612,407.5,05-01-2012,6646,13-Aug-10,No,Month-to-month,Bank transfer (automatic)
Cust1565,528.75,05-01-2012,21142.75,22-Sep-08,No,One year,Bank transfer (automatic)
Cust1773,275.75,05-01-2012,1614.5,09-Jul-11,No,Month-to-month,Mailed check
Cust6431,390.5,05-01-2012,4324.25,09-Feb-11,Yes,Month-to-month,Credit card (automatic)
Cust5663,481.75,05-01-2012,33834.75,07-Mar-06,Yes,Two year,Credit card (automatic)
Cust4307,374.25,05-01-2012,3541,10-Apr-11,Yes,Month-to-month,Electronic check
Cust4519,103.5,05-01-2012,418.75,07-Sep-11,Yes,Month-to-month,Credit card (automatic)
Cust6093,122,05-01-2012,182.75,06-Nov-11,Yes,Month-to-month,Mailed check
Cust2044,99,05-01-2012,6893.75,06-Apr-06,No,Two year,Bank transfer (automatic)
Cust5272,306.75,05-01-2012,18831,31-Jan-07,Yes,Two year,Mailed check
Cust2418,99.5,05-01-2012,2554,16-Dec-09,No,One year,Credit card (automatic)
Cust4666,222.75,05-01-2012,222.75,06-Dec-11,No,Month-to-month,Electronic check
Cust5455,469.25,05-01-2012,3178,09-Jun-11,Yes,Month-to-month,Electronic check
Cust1412,125.25,05-01-2012,764.75,09-Jun-11,Yes,Month-to-month,Bank transfer (automatic)
Cust4693,99.25,05-01-2012,1260,11-Dec-10,Yes,Month-to-month,Mailed check
Cust5187,399.75,05-01-2012,13424.25,20-Apr-09,Yes,One year,Bank transfer (automatic)
Cust1472,100.5,05-01-2012,1106.75,09-Feb-11,No,Month-to-month,Credit card (automatic)
Cust2329,100.5,05-01-2012,2946.25,19-Jun-09,No,One year,Credit card (automatic)
Cust1306,360.5,05-01-2012,19430.25,30-Jul-07,No,One year,Mailed check
Cust6123,449.5,05-01-2012,31713.5,07-Mar-06,No,Two year,Bank transfer (automatic)
Cust5909,96.5,05-01-2012,96.5,06-Dec-11,No,Month-to-month,Electronic check
Cust5424,581.25,05-01-2012,19495.25,21-Mar-09,No,One year,Credit card (automatic)
Cust6361,400,05-01-2012,8532.25,16-Mar-10,Yes,Month-to-month,Credit card (automatic)
Cust3821,99.25,05-01-2012,99.25,06-Dec-11,No,Month-to-month,Mailed check
Cust1918,247.25,05-01-2012,5157,16-Mar-10,Yes,One year,Credit card (automatic)
Cust3097,99.5,05-01-2012,5550.25,29-Aug-07,No,Two year,Credit card (automatic)
Cust1562,414.25,05-01-2012,1598,07-Sep-11,Yes,Month-to-month,Credit card (automatic)
Cust4515,99.5,05-01-2012,6783.5,06-May-06,No,Two year,Bank transfer (automatic)
Cust4531,430.5,05-01-2012,13618.75,20-May-09,Yes,Month-to-month,Electronic check
Cust2004,515.75,05-01-2012,35156.5,04-Aug-06,Yes,One year,Bank transfer (automatic)
Cust1481,178.75,05-01-2012,178.75,06-Dec-11,Yes,Month-to-month,Electronic check
Cust5582,255,05-01-2012,1529.75,08-Aug-11,Yes,Month-to-month,Mailed check
Cust4068,222.25,05-01-2012,10907.75,28-Oct-07,Yes,Month-to-month,Credit card (automatic)
Cust2815,493,05-01-2012,26559.25,29-Aug-07,No,One year,Mailed check
Cust5725,224,05-01-2012,11154.25,27-Nov-07,Yes,One year,Bank transfer (automatic)
Cust4544,343.25,05-01-2012,343.25,06-Dec-11,No,Month-to-month,Electronic check
Cust3939,456.25,05-01-2012,14820.25,20-Apr-09,No,Month-to-month,Electronic check
Cust2720,531.75,05-01-2012,36308.75,06-May-06,Yes,Two year,Credit card (automatic)
Cust6189,378.25,05-01-2012,27057,06-Apr-06,Yes,Two year,Credit card (automatic)
Cust2661,99.75,05-01-2012,291.5,07-Oct-11,No,Month-to-month,Mailed check
Cust4890,300,05-01-2012,13843.25,25-Feb-08,Yes,Two year,Credit card (automatic)
Cust4521,256.5,05-01-2012,2058,10-May-11,Yes,Month-to-month,Credit card (automatic)
Cust5837,320.25,05-01-2012,22464.5,07-Mar-06,No,Two year,Credit card (automatic)
Cust5897,152,05-01-2012,8106.75,30-Jul-07,No,Month-to-month,Electronic check
Cust3915,151.25,05-01-2012,1844.25,10-Jan-11,No,One year,Credit card (automatic)
Cust6089,228.75,05-01-2012,1721,09-Jun-11,Yes,Month-to-month,Mailed check
Cust5273,424.75,05-01-2012,20090.25,25-Feb-08,Yes,One year,Bank transfer (automatic)
Cust4625,363,05-01-2012,20421.75,31-May-07,Yes,Two year,Credit card (automatic)
Cust3248,475.5,05-01-2012,34215.75,05-Feb-06,Yes,Two year,Electronic check
Cust5121,344.75,05-01-2012,2969.25,10-Apr-11,Yes,Month-to-month,Mailed check
Cust4558,390.5,05-01-2012,5612,11-Nov-10,Yes,Month-to-month,Electronic check
Cust5132,304.5,05-01-2012,8928.25,17-Sep-09,No,Month-to-month,Mailed check
Cust1214,255,05-01-2012,1434,08-Aug-11,Yes,Month-to-month,Mailed check
Cust1469,551.75,05-01-2012,36230.75,03-Sep-06,Yes,Two year,Electronic check
Cust6221,422,05-01-2012,3662.5,10-Apr-11,Yes,Month-to-month,Credit card (automatic)
Cust5528,213,05-01-2012,362,06-Nov-11,Yes,Month-to-month,Electronic check
Cust3753,522,05-01-2012,17048,20-Apr-09,Yes,Month-to-month,Electronic check
Cust4584,444,05-01-2012,8361.75,14-Jun-10,Yes,Month-to-month,Credit card (automatic)
Cust3355,228.75,05-01-2012,228.75,06-Dec-11,No,Month-to-month,Electronic check
Cust3644,120.5,05-01-2012,2937,15-Jan-10,Yes,Two year,Bank transfer (automatic)
Cust3597,350.75,05-01-2012,12486.75,21-Nov-08,Yes,One year,Credit card (automatic)
Cust6405,438.5,05-01-2012,8629.75,14-Jun-10,Yes,One year,Credit card (automatic)
Cust1821,280.75,05-01-2012,840.75,07-Oct-11,Yes,Month-to-month,Mailed check
Cust6287,545.75,05-01-2012,32788.75,02-Mar-07,Yes,One year,Credit card (automatic)
Cust2169,173.25,05-01-2012,3842.25,14-Feb-10,Yes,Month-to-month,Bank transfer (automatic)
Cust2063,496.25,05-01-2012,29233.25,01-Apr-07,No,One year,Credit card (automatic)
Cust6172,497.25,05-01-2012,35038,06-May-06,Yes,Month-to-month,Credit card (automatic)
Cust5358,203,05-01-2012,7472.5,22-Oct-08,Yes,Month-to-month,Electronic check
Cust5546,257.5,05-01-2012,4502.5,13-Aug-10,No,Month-to-month,Mailed check
Cust1433,98.5,05-01-2012,1291.75,10-Jan-11,No,Two year,Mailed check
Cust2998,95,05-01-2012,527.5,09-Jul-11,No,One year,Credit card (automatic)
Cust6261,475,05-01-2012,21844.25,25-Apr-08,Yes,One year,Credit card (automatic)
Cust6329,272.75,05-01-2012,12275.25,24-Jul-08,No,Month-to-month,Credit card (automatic)
Cust3542,227.25,05-01-2012,6165.75,16-Nov-09,No,Month-to-month,Electronic check
Cust2908,120,05-01-2012,5915.25,26-Jan-08,No,Two year,Credit card (automatic)
Cust4448,491.25,05-01-2012,24293.5,27-Nov-07,Yes,One year,Electronic check
Cust4537,367.5,05-01-2012,9528.5,16-Nov-09,Yes,Two year,Credit card (automatic)
Cust4996,225,05-01-2012,225,06-Dec-11,Yes,Month-to-month,Electronic check
Cust1564,391.75,05-01-2012,9189.5,16-Dec-09,Yes,Month-to-month,Bank transfer (automatic)
Cust5209,427.25,05-01-2012,30144.75,07-Mar-06,Yes,One year,Credit card (automatic)
Cust4680,399.75,05-01-2012,24098.75,02-Dec-06,Yes,Two year,Credit card (automatic)
Cust4610,367.75,05-01-2012,727,06-Nov-11,Yes,Month-to-month,Bank transfer (automatic)
Cust3453,344.75,05-01-2012,10193.5,19-Jul-09,Yes,One year,Credit card (automatic)
Cust3311,120.75,05-01-2012,4001.5,20-Apr-09,No,One year,Credit card (automatic)
