"HouseholdID","Country","State","Retired","HasPartner","HasDependents","Education","Gender"
"Cust5378","India","Maharashtra",0,2,1,"Highschool or below","Male"
"Cust2763","India","Maharashtra",0,2,1,"Masters","Female"
"Cust1644","India","Maharashtra",1,1,2,"ProfessionalQalification","Female"
"Cust3075","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust1830","India","Maharashtra",0,1,2,"Masters","Female"
"Cust4849","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust2327","India","Maharashtra",0,1,1,"Masters","Male"
"Cust3325","India","Maharashtra",0,1,1,"Masters","Female"
"Cust5861","India","Maharashtra",0,1,1,"Masters","Male"
"Cust2882","India","Maharashtra",0,2,2,"Masters","Female"
"Cust4539","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust5124","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5196","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust5179","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3988","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust4457","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust5685","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust4086","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4016","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust2762","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust2927","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust1477","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3853","India","Maharashtra",0,1,2,"Masters","Male"
"Cust3301","India","Maharashtra",0,1,1,"Masters","Male"
"Cust2367","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust4776","India","Maharashtra",1,1,1,"Highschool or below","Male"
"Cust3537","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust3837","India","Maharashtra",1,2,2,"ProfessionalQalification","Female"
"Cust2915","India","Maharashtra",0,2,1,"Highschool or below","Male"
"Cust3504","India","Maharashtra",0,1,1,"Masters","Male"
"Cust2996","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust2593","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust6336","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust1450","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust4281","India","Maharashtra",0,1,1,"Masters","Male"
"Cust5280","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust5044","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust2124","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust3387","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust5622","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust3332","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust3257","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust2881","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust4229","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust5914","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4983","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust3705","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust5838","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5780","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust1757","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust4114","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust5541","India","Maharashtra",0,1,2,"Masters","Female"
"Cust4443","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5220","India","Maharashtra",0,2,1,"Masters","Female"
"Cust6015","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust6062","India","Maharashtra",0,2,1,"ProfessionalQalification","Male"
"Cust4424","India","Maharashtra",0,2,1,"Masters","Female"
"Cust3728","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust2382","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust2264","India","Maharashtra",0,2,2,"Masters","Female"
"Cust4317","India","Maharashtra",0,2,2,"Masters","Female"
"Cust1385","India","Maharashtra",1,1,2,"Graduation","Female"
"Cust4875","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust1461","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust5098","India","Maharashtra",0,2,2,"Masters","Female"
"Cust5910","India","Maharashtra",0,2,2,"Masters","Female"
"Cust1400","India","Maharashtra",1,2,1,"ProfessionalQalification","Male"
"Cust5543","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5778","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust5286","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5700","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust4769","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4804","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust3695","India","Maharashtra",0,2,1,"Graduation","Female"
"Cust4653","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust1672","India","Maharashtra",0,2,2,"Masters","Female"
"Cust1889","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4259","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust1514","India","Maharashtra",0,1,1,"Masters","Female"
"Cust4986","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust2889","India","Maharashtra",0,1,1,"Masters","Female"
"Cust6214","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4864","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust5311","India","Maharashtra",1,1,2,"Masters","Male"
"Cust4341","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust2455","India","Maharashtra",1,1,1,"ProfessionalQalification","Female"
"Cust6422","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust5926","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust4043","India","Maharashtra",0,2,2,"Masters","Female"
"Cust4083","India","Maharashtra",0,2,2,"Masters","Female"
"Cust3249","India","Maharashtra",1,1,2,"Highschool or below","Female"
"Cust5911","India","Maharashtra",0,1,2,"Masters","Female"
"Cust4563","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4938","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust3117","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust5498","India","Maharashtra",0,2,1,"Masters","Male"
"Cust5968","India","Maharashtra",0,1,2,"Masters","Male"
"Cust1794","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust3272","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust1447","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust1705","India","Maharashtra",0,1,1,"Masters","Male"
"Cust2299","India","Maharashtra",0,1,2,"Masters","Female"
"Cust4075","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust5235","India","Maharashtra",1,1,2,"Masters","Male"
"Cust3950","India","Maharashtra",1,2,2,"Graduation","Male"
"Cust4028","India","Maharashtra",0,1,1,"Masters","Male"
"Cust5604","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust4376","India","Maharashtra",1,1,2,"Highschool or below","Female"
"Cust6473","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust4406","India","Maharashtra",0,2,2,"Masters","Male"
"Cust5240","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust4834","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust2978","India","Maharashtra",0,1,1,"Masters","Female"
"Cust5937","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust2334","India","Maharashtra",0,1,1,"Masters","Male"
"Cust1905","India","Maharashtra",0,2,2,"Masters","Male"
"Cust4034","India","Maharashtra",1,2,2,"Masters","Female"
"Cust1653","India","Maharashtra",1,2,2,"Graduation","Male"
"Cust3816","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust4896","India","Maharashtra",1,1,2,"ProfessionalQalification","Female"
"Cust3968","India","Maharashtra",1,2,2,"Masters","Male"
"Cust3488","India","Maharashtra",1,1,2,"Masters","Male"
"Cust1539","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust1745","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2409","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3646","India","Maharashtra",1,1,1,"Masters","Male"
"Cust3266","India","Maharashtra",1,2,2,"Masters","Male"
"Cust1243","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2792","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust2022","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust3295","India","Maharashtra",0,2,2,"Masters","Male"
"Cust2732","India","Maharashtra",0,2,2,"Masters","Female"
"Cust3018","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust5552","India","Maharashtra",0,2,2,"Masters","Male"
"Cust3854","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2969","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1520","India","Maharashtra",0,1,1,"Masters","Male"
"Cust3689","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust3273","India","Maharashtra",0,2,2,"Masters","Female"
"Cust2542","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust3966","India","Maharashtra",1,2,2,"ProfessionalQalification","Female"
"Cust2556","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust5819","India","Maharashtra",0,2,2,"Other","Male"
"Cust4693","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust4483","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust3093","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust6051","India","Maharashtra",0,2,1,"Highschool or below","Male"
"Cust1501","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust6201","India","Maharashtra",0,1,2,"Masters","Male"
"Cust6060","India","Maharashtra",0,1,1,"Masters","Male"
"Cust6283","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust4871","India","Maharashtra",0,1,2,"Masters","Male"
"Cust1861","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust5802","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust1544","India","Maharashtra",0,1,2,"Masters","Female"
"Cust6019","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust5948","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust4093","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2220","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust4218","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust2162","India","Maharashtra",0,1,2,"Masters","Male"
"Cust3568","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust4762","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust2435","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust5274","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust2754","India","Maharashtra",0,1,1,"Masters","Male"
"Cust3534","India","Maharashtra",0,1,1,"Masters","Male"
"Cust2539","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust5720","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust2363","India","Maharashtra",0,1,1,"Masters","Female"
"Cust5491","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust3681","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust3802","India","Maharashtra",0,2,1,"Highschool or below","Female"
"Cust4817","India","Maharashtra",0,2,2,"Masters","Male"
"Cust2312","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust4754","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3542","India","Maharashtra",0,2,2,"Masters","Male"
"Cust4892","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust6042","India","Maharashtra",0,2,1,"ProfessionalQalification","Male"
"Cust6027","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3510","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust3390","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust1525","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5963","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust1976","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1404","India","Maharashtra",0,1,1,"Masters","Male"
"Cust2148","India","Maharashtra",0,1,2,"Masters","Male"
"Cust1624","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust1810","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust2350","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust3441","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust5742","India","Maharashtra",1,2,2,"Masters","Male"
"Cust2129","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust3535","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3983","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust6389","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5084","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust1468","India","Maharashtra",0,1,1,"Masters","Male"
"Cust5356","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust5990","India","Maharashtra",0,1,1,"Masters","Male"
"Cust3374","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust6270","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust2251","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust3268","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust2522","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust6308","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust6109","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust2212","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust2931","India","Maharashtra",0,2,1,"Graduation","Female"
"Cust4889","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust1659","India","Maharashtra",1,1,2,"Masters","Male"
"Cust1486","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust1592","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust1972","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust6158","India","Maharashtra",0,1,1,"Masters","Female"
"Cust2867","India","Maharashtra",0,1,2,"Masters","Male"
"Cust3112","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust5094","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust1799","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust5721","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust4830","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust5193","India","Maharashtra",0,1,1,"Masters","Male"
"Cust2613","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust5652","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust1378","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust2483","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust1741","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust5600","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust5436","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust1735","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust4955","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust2673","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2034","India","Maharashtra",0,2,1,"Masters","Male"
"Cust2040","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4186","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5815","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust5659","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust3445","India","Maharashtra",0,2,1,"Masters","Male"
"Cust6009","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust6180","India","Maharashtra",0,2,2,"","Male"
"Cust2858","India","Maharashtra",0,1,2,"Masters","Male"
"Cust1863","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust1759","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust4708","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust3275","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust4536","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2873","India","Maharashtra",1,1,1,"Highschool or below","Male"
"Cust1256","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3443","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust6326","India","Maharashtra",1,1,2,"Highschool or below","Female"
"Cust5519","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust5898","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4064","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust2495","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust5041","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4980","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust3615","India","Maharashtra",1,2,2,"Masters","Male"
"Cust1569","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust3080","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust6021","India","Maharashtra",0,2,2,"Masters","Male"
"Cust4503","India","Maharashtra",0,1,2,"Masters","Male"
"Cust2918","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust2057","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust2967","India","Maharashtra",0,2,1,"Graduation","Female"
"Cust3006","India","Maharashtra",0,2,2,"Masters","Female"
"Cust4666","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust1699","India","Maharashtra",1,1,2,"ProfessionalQalification","Male"
"Cust1710","India","Maharashtra",1,1,1,"Masters","Male"
"Cust3809","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust1345","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust3050","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust4487","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust1216","India","Maharashtra",0,1,1,"Masters","Male"
"Cust3766","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust6219","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust4060","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust6107","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust3952","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust5453","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust5890","India","Maharashtra",0,2,2,"Highschool or below","Female"
